,text,polarity,sentiment
9627,wonder india adamant refusing moderna pfizerbiontech vaccine even,0.1,Positive
9628,joke notwhen curevac cost 110th price need freezers gob smacking read,0.0,Neutral
9629,vaccines widely accepted international trave rather surprising data july 202,0.19999999999999998,Positive
9630,pfizerbiontech falls 42 variantsthe mayo reportedlooks like major us hospital coming vacc,0.0625,Positive
9631,itosettimd_mba mayo found pfizerbiontech low 42 ev,0.0,Neutral
9632,limitedmind3 rubic3n selbstdenker001 earlgre20641024 well overdue ema_news eu_commission tota,0.0,Neutral
9633,dolmenman1 unusual_times promoted pfizerbiontech since start defended argued anyone que,0.0,Neutral
9634,well well hope nobody thinks alternative tinfoil hatters publication pfizervaccine pfizerbiontech,0.0,Neutral
9635,moderna vaccine similar side effects like pfizer may better pfizer deltavariant,0.25,Positive
9636,3rd dose pfizerbiontech hack2covid 8punto8lasvegas defcon29,0.0,Neutral
9637,perhaps demand ho declare 23 days wrong covishield covaxin vs pfizerbiontech fa,-0.5,Negative
9638,nih launches study third covid19 vaccine dose kidney transplant recipients,0.0,Neutral
9640,israeli graphs prove covid vaccines working vaccination israel vaccinessavelives pfizerbiontech,0.0,Neutral
9641,breastfeeding women vaccinated breastfeeding contraindications precautions,0.0,Neutral
9642,pregnant women vaccinated pregnancy contraindications precautions safety,0.3333333333333333,Positive
9643,gyamey dgurdasani1 appgcoronavirus u patent waiver eua appropriate question,0.5,Positive
9644,pfizerbiontech firstdose follow instagram joveromabini22 twitter,0.0,Neutral
9645,number covid19 cases today10 august 2021 remember observe safety protective measures youre ou,0.0,Neutral
9646,2 continues play politics vaccineby allowing moderna replace astrazeneca amp forcing,0.0,Neutral
9648,got 2nd shot fullyvaccinated pfizerbiontech comirnaty,0.0,Neutral
9649,2nd shot done pfizerbiontech,0.0,Neutral
9650,nstworld first generation vaccine developed biontechpfizer works coronavirus variants th,0.175,Positive
9652,moderna pfizerbiontech covid19 vaccines third vaccine dose immunocompromised people fda approves,0.0,Neutral
9653,finally decided get vaccinated pfizerbiontech covid19 vaccine first jab resbakunakasanggangbida,0.125,Positive
9654,fully vaxed badly need haircut pfizerbiontech getvaccinatednow,-0.6999999999999998,Negative
9655,jennmckay007 pfizerbiontech hardly side effects sore arm day 1 first little fatigue da,-0.0763888888888889,Negative
9656,safe cant get safer safe status vaccinated second time around,0.3333333333333333,Positive
9657,covaxin answer mrna pfizer mrna sideeffect mrnasideeffect covidvaccine vaccine,0.0,Neutral
9658,fda expected expand emergency use authorization pfizerbiontech moderna vaccines,-0.1,Negative
9659,gerard17120984 antifa sponsored pfizerbiontech,0.0,Neutral
9660,usgovernment donation 305270 doses pfizer vaccine arrived trinidadandtobago,0.0,Neutral
9661,modernas coronavirus vaccine considerably effective repelling deltavariant virus,0.6,Positive
9662,2nd jab done mixed one too1st pfizerbiontech oxford_astrazenca vaccinate covid19,0.0,Neutral
9663,drill choose weapon moderna pfizerbiontech johnsonandjohnson astrazeneca please,0.0,Neutral
9664,connecting people improving lives mission dhl express lived date support parties,0.0,Neutral
9665,say relieved would understatement happy finally say fully vaccinated fullyvacinated,0.4,Positive
9666,second dose 5g veins pfizerbiontech really provide extra features think aim improving already,0.06666666666666667,Positive
9667,ranisraeli yet thisfrom jabbed country within global community theres one answermonth,0.0,Neutral
9668,registration vaccines aged 1215 opened morning detailed information parents guar,0.15000000000000002,Positive
9669,covid19 vaccination bookings pfizer two doses age per national cohort available janssen jampj single,0.1642857142857143,Positive
9670,lakers fake news scares yall thinking need vax full unknown poisons unapproved fda,-0.08333333333333333,Negative
9671,india talks buy 50 million doses pfizerbiontech covid19 vaccine covid19 covidvaccine pfizer,0.0,Neutral
9672,us government donates 55 million pfizer vaccines caribbean community caricom us government,0.0,Neutral
9673,fully vaxxed ganap nang baks seconddose pfizerbiontech resbakuna thankyoulgu dutertebulok duterteveerus,0.0,Neutral
9674,four family fully vaccinated two waiting second dose sister waiting ou,0.0,Neutral
9675,gillypom mavumavu91 yeah astrazeneca saving world amp gill vaccinated choice c,0.0,Neutral
9676,pfizerbiontech jab sore arm day took paracetamols amp moved arm fine 24 hrssame b,0.4166666666666667,Positive
9677,3 doses sinovac better mixing pfizerbiontech turkish minister drfahrettinkoca,0.5,Positive
9678,biontec pfizerbiontech pfizer vaccine record gain,0.0,Neutral
9679,georgiabclark masochism mixes side effects pfizerbiontech pfizervaccine,0.0,Neutral
9680,whats excuse gon na pfizerbiontech fully fda approved weeks,-0.05,Negative
9681,mrna vaccines crystal clear violation nuremberg code 1947 check,0.10000000000000002,Positive
9682,lasted half day fine overall especially comparing 2 weeks pain formercovid pa,0.0625,Positive
9683,1st dose mostly fine tired sleepy sore arm 2nd fine fever chills amp,0.10833333333333334,Positive
9684,believe huge class actions future looking forward pfizerbiontech,0.20000000000000004,Positive
9685,parents protect children danger mrna pfizerbiontech vaccine mrnasideeffect,0.0,Neutral
9686,first shot nothing day next day arm slightly sore didnt slow nothing,-0.054166666666666675,Negative
9687,booster shot pfizerbiontech pfizervacine 3rddose covidvaccination besafe fightcovid mythirdvaccine one,0.0,Neutral
9688,us national institutes health nih launched pilot study assess antibody response third,0.0,Neutral
9689,pop vaccination clinic piece hall sat 14 sun 15 thepiecehall covid19uk thepiecehall coronavirus,0.0,Neutral
9691,full member pfizer club 2nd dose morning covidvaccine pfizerbiontech pfizer vaccination,0.175,Positive
9692,celebrating rampr paper 2nd jab pfizerbiontech vacunate vaccinated gracias españa,0.0,Neutral
9693,2nd dose pfizerbiontech fully vaccinated resbakuna bakunation,0.0,Neutral
9694,today received second dose vaccine pfizerbiontech fully vaccinated ill update,-0.25,Negative
9695,17 yr old daughter got pfizer jab sore arm day thats nothing else get vaccinated,0.1,Positive
9696,katharinesmart us_fda heed letter received ameracadpeds american academy pediatrics earlier,0.0,Neutral
9697,abc wish pfizerbiontech would file defamation lawsuit foxnews tuckums,0.0,Neutral
9698,us_fda heed letter received ameracadpeds american academy pediatrics earlier week,0.0,Neutral
9699,first dose pfizer pfizervaccine pfizerbiontech,0.25,Positive
9700,ive fully vaccinated since yesterday got pfizerbiontech vaccine couldnt proud,0.8,Positive
9701,mavumavu91 pfizer shot 1 slightly sore arm pfizer shot 2 slightly sore arm amp mild headache day pfizerbiontech maskandvax,0.0,Neutral
9702,vaccination 2nd dose complete victoria lets vaccination vaccine pfizerbiontech pfizer,0.05,Positive
9703,information pfizerbiontech,0.0,Neutral
9704,pfizerbiontech vaccine april 2021 doses 21 days apart problems symptoms injections,0.0,Neutral
9705,moderna may superior pfizer delta breakthrough odds rise time reuters,0.7,Positive
9706,question wether need nth jab question shld enhance inmune system,0.0,Neutral
9707,moderna pfizerbiontech alliance could reap billions covid19 booster shots coming years w,0.0,Neutral
9708,menvoters vickie627 booda_the_great saline_trick treathunterdog thepoorman95 jackwhoelse aimhighffw,0.0,Neutral
9709,pfizerbiontech moderna poised make billions covid19 boosters download,0.0,Neutral
9710,pfizerbiontech vaccination world champion becomes problem child,0.0,Neutral
9711,friday 13th two things happened posted 1000th tweet one got second pfizerbiontech special day huh,0.11904761904761905,Positive
9712,august 13th 2021 bulldog show thebulldogshow bulldogreports news headlines fauci sanfrancisco,0.0,Neutral
9713,finally got first covid19 vaccine biontech pfizerbiontech covid19vaccine vaccinated,0.125,Positive
9715,yesterday fda announced authorization emergency use additional vaccine third dose mrna vaccine,0.0,Neutral
9716,fda approved pfizerbiontech moderna covid19 vaccines third dose certain immunocompromised individ,0.10714285714285714,Positive
9717,uae 1800 students administered covid19 vaccine doses popup vaccination campaign,0.0,Neutral
9718,pfizerbiontech 1st shot incredibly tired roughly 24 hours 2nd shot nothing really noticed,-0.075,Negative
9719,rev jessejackson shown receiving pfizerbiontech covid19vaccine january wife jacqueline,0.0,Neutral
9720,notsomandatory selfie pfizerbiontech,0.0,Neutral
9721,pfizerbiontech smart cant afford half staff walk billgates generally think,0.03253968253968254,Positive
9722,felt bad second pfizer pfizerbiontech covid19vaccination covid19 soon jab hit,-0.3499999999999999,Negative
9723,marcfernandez got pfizerbiontech booster saturday,0.0,Neutral
9724,recommendations doctors received third pfizerbiontech dose today think would gre,0.0,Neutral
9725,thank mariana 20210818 pfizer pfizerbiontech pb vaccinated vaccinenumberone,0.0,Neutral
9726,fully vaccinated prepping back school backtoschool pfizervaccine pfizerbiontech,0.0,Neutral
9727,first dose pfizer pfizer pfizervaccine pfizerbiontech covid19 covidvaccine covidvaccination,0.25,Positive
9728,immunocompromised got pfizerbiontech booster monday havent sore arm side effects,0.0,Neutral
9729,got first vaccine dose 1 pfizerbiontech amp mixed vaccine dose 2 shots jab moderna wh,0.125,Positive
9730,bbcott got pfizerbiontech booster shot monday havent sore arm side affects,0.0,Neutral
9731,push medication doesnt work happens body jolt every 56,0.0,Neutral
9732,got first dose vax thanks qc lgu qcprotektodo pfizerbiontech,0.225,Positive
9733,pfizer submitted data fda authorization covid vaccine booster dose general population,0.05000000000000002,Positive
9734,4 get xijinpingcarrie lame carrielam nerves dont get sinopharmsinovacget,-0.5,Negative
9735,mhra given thumbsup pfizerbiontech modernavaccine 1217 yo kids son 14 back,0.0,Neutral
9736,got first jab yesterday covidvaccine covid_19 pfizerbiontech,0.25,Positive
9737,kelliemeyernews potus vp f covid19 bigger issues right focus cdc pfizerbiontech,0.14285714285714285,Positive
9738,us_fda going approve pfizer moderna vaccines much data possibly need aft,0.1,Positive
9740,boosterdoses approved immunocompromised people 60 fully vaccinated pfizerbiontech,0.0,Neutral
9741,water meters experimental vaccine yes ireland never ceases amaze ireland astrazeneca,0.1,Positive
9742,israel pfizerbiontech interview 103fm radio dr kobi habib director herzog hospital jerusalem,0.0,Neutral
9743,create doubts indian vaccinesgtpfizerbiontech vaccine 39 effective delta variants,0.6,Positive
9744,2 people want pfizerbiontechbiontech gotten hell people waiting,0.0,Neutral
9745,1 yeah pfizerbiontech still cancelled carrie lamelam october 21 august 6 2021 16,0.0,Neutral
9746,update dim sum latest shipment 956000 doses comirnaty vaccine arrives hong kongaugust 6 2021 1,0.3,Positive
9747,stefanos tsitsipas reveals wont take covid19 vaccine made mandatory atptour covid19vaccines,0.0,Neutral
9748,b wasnt xijinping arbitarily end pfizerbiontechpfizer august 6 2021 14,0.0,Neutral
9749,got first dose pfizer vaccine thank qc pfizerbiontech quezon city philippines,0.25,Positive
9750,us advise covid19 booster shots americans 8 months vaccination,0.0,Neutral
9751,2 people want pfizerbiontechpfizer would welladvised get asap vac,0.0,Neutral
9752,1 right centers offering pfizerbiontechpfizeraugust 6 2021 1411 hkt,0.2857142857142857,Positive
9753,georgemonks11 thats pfizerbiontech boostershot cantwait,0.0,Neutral
9754,got vaccinated pfizerbiontech,0.0,Neutral
9755,2 hours post 3rd covid shot even sore arm covidvaccine covidbooster pfizerbiontech immunocompromised,0.0,Neutral
9756,happy get 3 lets covidbooster covidvaccine pfizerbiontech immunocompromised,0.8,Positive
9757,pfizerbiontech submitted earlystage data us regulators showing third dose covid19 vaccine l,0.0,Neutral
9758,qldpolice shame biontech pfizer pfizerbiontech corona covid_19 coronavirus covidiots covid19,0.0,Neutral
9759,teenager suffered heartattack receiving first dose pfizerbiontech vaccine eligib,0.25,Positive
9760,thalassemia patient strongly encourage everyone bloodcelldisorder get vaccinated covid19,0.4333333333333333,Positive
9761,4 least information coming cdcinstead communist chinese government trying,-0.15,Negative
9762,meme4that vaccinated implies 1 shot pfizerbiontechmodernapfizer butfullyvaccinated,0.0,Neutral
9763,1st dose covid19vaccine yesterday coronavirusvaccine coronavaccine injection musclepain,0.0,Neutral
9764,18 hours 2nd dose fever started kick around 10pm tonight amp feeling fever,0.0,Neutral
9765,pfizercomirnaty comirnaty covid19vaccine pfizervaccine pfizerbiontech vaccine music background mountain br,0.0,Neutral
9766,im vaccinated fullyvaccinated pfizervacine pfizerbiontech,0.0,Neutral
9767,89 million doses pfizerbiontech covid19 vaccines administered fewer 10000 advers,0.0,Neutral
9768,study 19109 sequenced cases included persons 16 years old appropriately vaccinated either,0.3,Positive
9769,investigators publichealthengland showed 2dose administration pfizerbiontech mrna vaccine,0.0,Neutral
